,name,lat,lon,date
24066,epic_1b_20181010163939,-1.0,-73.0,2018-10-10
24067,epic_1b_20181010182742,-1.0,-100.0,2018-10-10
24068,epic_1b_20181010201544,-1.0,-127.0,2018-10-10
24069,epic_1b_20181010220348,-1.0,-154.0,2018-10-10
24063,epic_1b_20181010111530,-1.0,8.0,2018-10-10
24049,epic_1b_20181011094609,-1.0,31.0,2018-10-11
24045,epic_1b_20181011023357,-1.0,139.0,2018-10-11
24046,epic_1b_20181011042200,-1.0,112.0,2018-10-11
24048,epic_1b_20181011075806,-1.0,58.0,2018-10-11
24050,epic_1b_20181011113412,-1.0,4.0,2018-10-11
24052,epic_1b_20181011151018,-1.0,-50.0,2018-10-11
24051,epic_1b_20181011132215,-1.0,-23.0,2018-10-11
24056,epic_1b_20181011222230,-1.0,-158.0,2018-10-11
24055,epic_1b_20181011203427,-1.0,-131.0,2018-10-11
24047,epic_1b_20181011061003,-1.0,85.0,2018-10-11
24054,epic_1b_20181011184624,-1.0,-104.0,2018-10-11
24053,epic_1b_20181011165821,-1.0,-77.0,2018-10-11
24033,epic_1b_20181012010436,-1.0,161.0,2018-10-12
24034,epic_1b_20181012025239,-1.0,134.0,2018-10-12
24035,epic_1b_20181012044042,-1.0,107.0,2018-10-12
24037,epic_1b_20181012081648,-1.0,53.0,2018-10-12
24036,epic_1b_20181012062845,-1.0,80.0,2018-10-12
24039,epic_1b_20181012115254,-1.0,-1.0,2018-10-12
24040,epic_1b_20181012134057,-1.0,-28.0,2018-10-12
24041,epic_1b_20181012190504,-2.0,-109.0,2018-10-12
24042,epic_1b_20181012205307,-2.0,-136.0,2018-10-12
24043,epic_1b_20181012224110,-2.0,-163.0,2018-10-12
24038,epic_1b_20181012100451,-1.0,26.0,2018-10-12
24024,epic_1b_20181013061924,-2.0,83.0,2018-10-13
24021,epic_1b_20181013005515,-2.0,164.0,2018-10-13
24022,epic_1b_20181013024318,-2.0,137.0,2018-10-13
24023,epic_1b_20181013043121,-2.0,110.0,2018-10-13
24025,epic_1b_20181013080727,-2.0,56.0,2018-10-13
24030,epic_1b_20181013185545,-2.0,-106.0,2018-10-13
24027,epic_1b_20181013133136,-2.0,-25.0,2018-10-13
24028,epic_1b_20181013151939,-2.0,-52.0,2018-10-13
24029,epic_1b_20181013170742,-2.0,-79.0,2018-10-13
24031,epic_1b_20181013204348,-2.0,-133.0,2018-10-13
24032,epic_1b_20181013223150,-2.0,-160.0,2018-10-13
24026,epic_1b_20181013114333,-2.0,2.0,2018-10-13
23979,epic_1b_20181018193525,-4.0,-114.0,2018-10-18
23976,epic_1b_20181018013525,-4.0,156.0,2018-10-18
23967,epic_1b_20181019081647,-4.0,56.0,2018-10-19
23966,epic_1b_20181019062845,-4.0,83.0,2018-10-19
23964,epic_1b_20181019025239,-4.0,137.0,2018-10-19
23965,epic_1b_20181019044042,-4.0,110.0,2018-10-19
23969,epic_1b_20181019115253,-4.0,2.0,2018-10-19
23968,epic_1b_20181019100450,-4.0,29.0,2018-10-19
23971,epic_1b_20181019152858,-4.0,-52.0,2018-10-19
23972,epic_1b_20181019171701,-4.0,-79.0,2018-10-19
23973,epic_1b_20181019190504,-4.0,-106.0,2018-10-19
23974,epic_1b_20181019205307,-4.0,-133.0,2018-10-19
23975,epic_1b_20181019224111,-4.0,-160.0,2018-10-19
23970,epic_1b_20181019134056,-4.0,-25.0,2018-10-19
23963,epic_1b_20181020210525,-5.0,-136.0,2018-10-20
23962,epic_1b_20181020090525,-5.0,44.0,2018-10-20
23961,epic_1b_20181020030525,-5.0,134.0,2018-10-20
23960,epic_1b_20181021060042,-5.0,90.0,2018-10-21
23959,epic_1b_20181021041239,-5.0,117.0,2018-10-21
23947,epic_1b_20181022001751,-5.0,176.0,2018-10-22
23948,epic_1b_20181022020554,-5.0,149.0,2018-10-22
23949,epic_1b_20181022035357,-5.0,122.0,2018-10-22
23950,epic_1b_20181022073002,-5.0,68.0,2018-10-22
23951,epic_1b_20181022091806,-5.0,41.0,2018-10-22
23953,epic_1b_20181022125411,-6.0,-13.0,2018-10-22
23954,epic_1b_20181022144214,-6.0,-40.0,2018-10-22
23955,epic_1b_20181022163017,-6.0,-67.0,2018-10-22
23956,epic_1b_20181022181820,-6.0,-94.0,2018-10-22
23957,epic_1b_20181022200623,-6.0,-121.0,2018-10-22
23958,epic_1b_20181022215426,-6.0,-148.0,2018-10-22
23952,epic_1b_20181022110608,-6.0,14.0,2018-10-22
23943,epic_1b_20181023043525,-6.0,112.0,2018-10-23
23934,epic_1b_20181026081648,-7.0,58.0,2018-10-26
23931,epic_1b_20181026025239,-7.0,139.0,2018-10-26
23932,epic_1b_20181026044042,-7.0,112.0,2018-10-26
23933,epic_1b_20181026062845,-7.0,85.0,2018-10-26
23935,epic_1b_20181026100451,-7.0,31.0,2018-10-26
23930,epic_1b_20181026010436,-7.0,166.0,2018-10-26
23937,epic_1b_20181026134057,-7.0,-23.0,2018-10-26
23938,epic_1b_20181026152900,-7.0,-50.0,2018-10-26
23939,epic_1b_20181026171703,-7.0,-77.0,2018-10-26
23940,epic_1b_20181026190506,-7.0,-104.0,2018-10-26
23941,epic_1b_20181026205309,-7.0,-131.0,2018-10-26
23936,epic_1b_20181026115254,-7.0,4.0,2018-10-26
23917,epic_1b_20181027005516,-7.0,168.0,2018-10-27
23918,epic_1b_20181027024318,-7.0,141.0,2018-10-27
23919,epic_1b_20181027043121,-7.0,114.0,2018-10-27
23928,epic_1b_20181027204348,-8.0,-129.0,2018-10-27
23913,epic_1b_20181028164900,-8.0,-70.0,2018-10-28
23912,epic_1b_20181028150057,-8.0,-43.0,2018-10-28
23914,epic_1b_20181028183703,-8.0,-97.0,2018-10-28
23915,epic_1b_20181028202506,-8.0,-124.0,2018-10-28
23916,epic_1b_20181028221309,-8.0,-151.0,2018-10-28
23893,epic_1b_20181029001751,-8.0,178.0,2018-10-29
23894,epic_1b_20181029020554,-8.0,151.0,2018-10-29
23895,epic_1b_20181029054200,-8.0,97.0,2018-10-29
23896,epic_1b_20181029073003,-8.0,70.0,2018-10-29
23897,epic_1b_20181029091806,-8.0,43.0,2018-10-29
23900,epic_1b_20181029144215,-8.0,-38.0,2018-10-29
23899,epic_1b_20181029125411,-8.0,-11.0,2018-10-29
23898,epic_1b_20181029110609,-8.0,16.0,2018-10-29
23887,epic_1b_20181030105647,-9.0,19.0,2018-10-30
23886,epic_1b_20181030090844,-9.0,46.0,2018-10-30
23868,epic_1b_20181031002713,-9.0,176.0,2018-10-31
23839,epic_1b_20181103185547,-11.0,-100.0,2018-11-03
23840,epic_1b_20181103204350,-11.0,-127.0,2018-11-03
23827,epic_1b_20181104202505,-11.0,-122.0,2018-11-04
23806,epic_1b_20181105054200,-11.0,99.0,2018-11-05
23807,epic_1b_20181105073003,-11.0,72.0,2018-11-05
23804,epic_1b_20181105020554,-11.0,153.0,2018-11-05
23803,epic_1b_20181105001751,-11.0,-180.0,2018-11-05
23805,epic_1b_20181105035357,-11.0,126.0,2018-11-05
23808,epic_1b_20181105091806,-11.0,45.0,2018-11-05
23812,epic_1b_20181105163017,-12.0,-63.0,2018-11-05
23810,epic_1b_20181105125411,-11.0,-9.0,2018-11-05
23811,epic_1b_20181105144214,-11.0,-36.0,2018-11-05
23809,epic_1b_20181105110608,-11.0,18.0,2018-11-05
23799,epic_1b_20181106162056,-12.0,-60.0,2018-11-06
23800,epic_1b_20181106180859,-12.0,-87.0,2018-11-06
23801,epic_1b_20181106195702,-12.0,-114.0,2018-11-06
23802,epic_1b_20181106214505,-12.0,-141.0,2018-11-06
23789,epic_1b_20181107220347,-12.0,-146.0,2018-11-07
23783,epic_1b_20181107111529,-12.0,16.0,2018-11-07
23757,epic_1b_20181109044043,-13.0,115.0,2018-11-09
23758,epic_1b_20181109062845,-13.0,88.0,2018-11-09
23763,epic_1b_20181109190504,-13.0,-100.0,2018-11-09
23764,epic_1b_20181109205307,-13.0,-127.0,2018-11-09
23765,epic_1b_20181109224110,-13.0,-154.0,2018-11-09
23744,epic_1b_20181110005515,-13.0,172.0,2018-11-10
23745,epic_1b_20181110024318,-13.0,145.0,2018-11-10
23746,epic_1b_20181110043121,-13.0,118.0,2018-11-10
23747,epic_1b_20181110061924,-13.0,91.0,2018-11-10
23748,epic_1b_20181110080727,-13.0,64.0,2018-11-10
23754,epic_1b_20181110204349,-14.0,-125.0,2018-11-10
23750,epic_1b_20181110133136,-14.0,-17.0,2018-11-10
23751,epic_1b_20181110151939,-14.0,-44.0,2018-11-10
23752,epic_1b_20181110170742,-14.0,-71.0,2018-11-10
23753,epic_1b_20181110185545,-14.0,-98.0,2018-11-10
23755,epic_1b_20181110223151,-14.0,-152.0,2018-11-10
23749,epic_1b_20181110114333,-14.0,10.0,2018-11-10
23731,epic_1b_20181111003633,-14.0,177.0,2018-11-11
23732,epic_1b_20181111022436,-14.0,150.0,2018-11-11
23733,epic_1b_20181111041239,-14.0,123.0,2018-11-11
23735,epic_1b_20181111074845,-14.0,69.0,2018-11-11
23736,epic_1b_20181111093648,-14.0,42.0,2018-11-11
23734,epic_1b_20181111060042,-14.0,96.0,2018-11-11
23738,epic_1b_20181111131254,-14.0,-12.0,2018-11-11
23739,epic_1b_20181111150057,-14.0,-39.0,2018-11-11
23740,epic_1b_20181111164900,-14.0,-66.0,2018-11-11
23741,epic_1b_20181111183703,-14.0,-93.0,2018-11-11
23742,epic_1b_20181111202506,-14.0,-120.0,2018-11-11
23743,epic_1b_20181111221309,-14.0,-147.0,2018-11-11
23737,epic_1b_20181111112451,-14.0,15.0,2018-11-11
23728,epic_1b_20181112181822,-15.0,-88.0,2018-11-12
23727,epic_1b_20181112163019,-14.0,-61.0,2018-11-12
23729,epic_1b_20181112200625,-14.0,-115.0,2018-11-12
23730,epic_1b_20181112215428,-15.0,-142.0,2018-11-12
23696,epic_1b_20181114021515,-15.0,153.0,2018-11-14
23697,epic_1b_20181114040319,-15.0,126.0,2018-11-14
23698,epic_1b_20181114055122,-15.0,99.0,2018-11-14
23699,epic_1b_20181114073925,-15.0,72.0,2018-11-14
23700,epic_1b_20181114092727,-15.0,45.0,2018-11-14
23702,epic_1b_20181114130334,-15.0,-9.0,2018-11-14
23703,epic_1b_20181114145136,-15.0,-36.0,2018-11-14
23704,epic_1b_20181114163940,-15.0,-63.0,2018-11-14
23701,epic_1b_20181114111531,-15.0,18.0,2018-11-14
23686,epic_1b_20181115061003,-15.0,94.0,2018-11-15
23683,epic_1b_20181115004555,-15.0,175.0,2018-11-15
23684,epic_1b_20181115023357,-15.0,148.0,2018-11-15
23685,epic_1b_20181115042200,-15.0,121.0,2018-11-15
23687,epic_1b_20181115075806,-15.0,67.0,2018-11-15
23688,epic_1b_20181115094609,-16.0,40.0,2018-11-15
23690,epic_1b_20181115132215,-16.0,-14.0,2018-11-15
23691,epic_1b_20181115151019,-16.0,-41.0,2018-11-15
23692,epic_1b_20181115165822,-16.0,-68.0,2018-11-15
23693,epic_1b_20181115184624,-16.0,-95.0,2018-11-15
23694,epic_1b_20181115203427,-16.0,-122.0,2018-11-15
23689,epic_1b_20181115113412,-16.0,13.0,2018-11-15
23674,epic_1b_20181116081648,-16.0,63.0,2018-11-16
23675,epic_1b_20181116100451,-16.0,36.0,2018-11-16
23673,epic_1b_20181116062845,-16.0,90.0,2018-11-16
23677,epic_1b_20181116134057,-16.0,-18.0,2018-11-16
23678,epic_1b_20181116152859,-16.0,-45.0,2018-11-16
23679,epic_1b_20181116171702,-16.0,-72.0,2018-11-16
23680,epic_1b_20181116190505,-16.0,-99.0,2018-11-16
23681,epic_1b_20181116205308,-16.0,-126.0,2018-11-16
23682,epic_1b_20181116224111,-16.0,-153.0,2018-11-16
23676,epic_1b_20181116115253,-16.0,9.0,2018-11-16
23648,epic_1b_20181118041240,-17.0,124.0,2018-11-18
23649,epic_1b_20181118060042,-17.0,97.0,2018-11-18
23646,epic_1b_20181118003633,-17.0,178.0,2018-11-18
23647,epic_1b_20181118022437,-17.0,151.0,2018-11-18
23651,epic_1b_20181118093649,-17.0,43.0,2018-11-18
23650,epic_1b_20181118074846,-17.0,70.0,2018-11-18
23653,epic_1b_20181118131254,-17.0,-11.0,2018-11-18
23657,epic_1b_20181118202506,-17.0,-119.0,2018-11-18
23656,epic_1b_20181118183703,-17.0,-92.0,2018-11-18
23652,epic_1b_20181118112451,-17.0,16.0,2018-11-18
23654,epic_1b_20181118150057,-17.0,-38.0,2018-11-18
23658,epic_1b_20181118221309,-17.0,-146.0,2018-11-18
23655,epic_1b_20181118164900,-17.0,-65.0,2018-11-18
23635,epic_1b_20181119035357,-17.0,129.0,2018-11-19
23636,epic_1b_20181119054200,-17.0,102.0,2018-11-19
23637,epic_1b_20181119073003,-17.0,75.0,2018-11-19
23638,epic_1b_20181119091806,-17.0,48.0,2018-11-19
23639,epic_1b_20181119110609,-17.0,21.0,2018-11-19
23634,epic_1b_20181119020555,-17.0,156.0,2018-11-19
23641,epic_1b_20181119144215,-17.0,-33.0,2018-11-19
23642,epic_1b_20181119163018,-17.0,-60.0,2018-11-19
23643,epic_1b_20181119181821,-17.0,-87.0,2018-11-19
23644,epic_1b_20181119200624,-17.0,-114.0,2018-11-19
23645,epic_1b_20181119215427,-17.0,-141.0,2018-11-19
23640,epic_1b_20181119125412,-17.0,-6.0,2018-11-19
23622,epic_1b_20181120000830,-17.0,-174.0,2018-11-20
23623,epic_1b_20181120015633,-17.0,158.0,2018-11-20
23624,epic_1b_20181120034436,-17.0,131.0,2018-11-20
23625,epic_1b_20181120053239,-17.0,104.0,2018-11-20
23626,epic_1b_20181120072042,-17.0,77.0,2018-11-20
23627,epic_1b_20181120090845,-17.0,50.0,2018-11-20
23629,epic_1b_20181120124451,-17.0,-4.0,2018-11-20
23630,epic_1b_20181120143254,-17.0,-31.0,2018-11-20
23631,epic_1b_20181120162057,-17.0,-58.0,2018-11-20
23628,epic_1b_20181120105648,-17.0,23.0,2018-11-20
23632,epic_1b_20181120180900,-17.0,-85.0,2018-11-20
23588,epic_1b_20181123081648,-18.0,64.0,2018-11-23
23584,epic_1b_20181123010436,-18.0,172.0,2018-11-23
